,Acc_X,Acc_Y,Acc_Z,EDA_Level,Heart_Rate,Skin_Temperature,id,datetime,Stress_Level
9548299,17.0,6.0,60.0,18.287052,99.3,34.07,E4,2020-06-29 16:33:14.906249984,2.0
9548478,17.0,10.0,70.0,18.463737,98.77,34.07,E4,2020-06-29 16:33:20.500000000,2.0
9548508,17.0,20.0,67.0,18.659773,98.63,34.07,E4,2020-06-29 16:33:21.437499904,2.0
9548706,17.0,49.0,40.0,18.819815,98.03,34.05,E4,2020-06-29 16:33:27.624999936,2.0
9549440,17.0,30.0,70.0,18.830057,96.7,33.93,E4,2020-06-29 16:33:50.562500096,2.0
9549462,17.0,60.0,13.0,18.180929,96.58,33.93,E4,2020-06-29 16:33:51.249999872,2.0
9551047,17.0,61.0,11.0,17.690277,88.83,33.93,E4,2020-06-29 16:34:40.781250048,2.0
9551049,17.0,60.0,12.0,17.690277,88.83,33.93,E4,2020-06-29 16:34:40.843749888,2.0
9551765,17.0,59.0,13.0,16.218079,88.83,33.87,E4,2020-06-29 16:35:03.218749952,2.0
9551891,17.0,60.0,12.0,17.984753,88.98,33.87,E4,2020-06-29 16:35:07.156250112,2.0
9551892,17.0,60.0,12.0,17.984753,88.98,33.87,E4,2020-06-29 16:35:07.187500032,2.0
9551905,17.0,60.0,11.0,17.925858,88.98,33.87,E4,2020-06-29 16:35:07.593750016,2.0
9551911,17.0,60.0,12.0,17.874643,88.98,33.87,E4,2020-06-29 16:35:07.781250048,2.0
9551912,17.0,60.0,13.0,17.874643,88.98,33.87,E4,2020-06-29 16:35:07.812499968,2.0
9551913,17.0,60.0,12.0,17.874643,88.98,33.87,E4,2020-06-29 16:35:07.843749888,2.0
9551918,17.0,59.0,13.0,17.89641,89.0,33.84,E4,2020-06-29 16:35:08.000000000,2.0
9551919,17.0,60.0,13.0,17.89641,89.0,33.84,E4,2020-06-29 16:35:08.031249920,2.0
9551920,17.0,59.0,13.0,17.89641,89.0,33.84,E4,2020-06-29 16:35:08.062500096,2.0
9551936,17.0,60.0,12.0,17.89513,89.0,33.84,E4,2020-06-29 16:35:08.562500096,2.0
9551942,17.0,59.0,11.0,17.860561,89.0,33.84,E4,2020-06-29 16:35:08.750000128,2.0
9551950,17.0,60.0,14.0,17.941221,89.02,33.89,E4,2020-06-29 16:35:09.000000000,2.0
9551951,17.0,59.0,14.0,17.941221,89.02,33.89,E4,2020-06-29 16:35:09.031249920,2.0
9551957,17.0,60.0,12.0,17.941221,89.02,33.89,E4,2020-06-29 16:35:09.218749952,2.0
9551958,17.0,60.0,12.0,17.927137,89.02,33.89,E4,2020-06-29 16:35:09.249999872,2.0
9551959,17.0,60.0,11.0,17.927137,89.02,33.89,E4,2020-06-29 16:35:09.281250048,2.0
9551964,17.0,60.0,14.0,17.927137,89.02,33.89,E4,2020-06-29 16:35:09.437499904,2.0
9551965,17.0,60.0,12.0,17.927137,89.02,33.89,E4,2020-06-29 16:35:09.468750080,2.0
9551967,17.0,60.0,12.0,17.89897,89.02,33.89,E4,2020-06-29 16:35:09.531249920,2.0
9551970,17.0,60.0,13.0,17.89897,89.02,33.89,E4,2020-06-29 16:35:09.624999936,2.0
9551971,17.0,60.0,13.0,17.89897,89.02,33.89,E4,2020-06-29 16:35:09.656250112,2.0
9551977,17.0,59.0,12.0,17.875925,89.02,33.89,E4,2020-06-29 16:35:09.843749888,2.0
9551978,17.0,60.0,13.0,17.875925,89.02,33.89,E4,2020-06-29 16:35:09.875000064,2.0
9551979,17.0,60.0,12.0,17.875925,89.02,33.89,E4,2020-06-29 16:35:09.906249984,2.0
9551984,17.0,60.0,12.0,17.863121,89.07,33.87,E4,2020-06-29 16:35:10.062500096,2.0
9551985,17.0,60.0,13.0,17.863121,89.07,33.87,E4,2020-06-29 16:35:10.093750016,2.0
9551987,17.0,60.0,13.0,17.863121,89.07,33.87,E4,2020-06-29 16:35:10.156250112,2.0
9551990,17.0,60.0,12.0,17.829832,89.07,33.87,E4,2020-06-29 16:35:10.249999872,2.0
9551991,17.0,60.0,12.0,17.829832,89.07,33.87,E4,2020-06-29 16:35:10.281250048,2.0
9551992,17.0,60.0,12.0,17.829832,89.07,33.87,E4,2020-06-29 16:35:10.312499968,2.0
9551993,17.0,60.0,13.0,17.829832,89.07,33.87,E4,2020-06-29 16:35:10.343749888,2.0
9551994,17.0,60.0,13.0,17.829832,89.07,33.87,E4,2020-06-29 16:35:10.375000064,2.0
9552007,17.0,60.0,13.0,17.887447,89.07,33.87,E4,2020-06-29 16:35:10.781250048,2.0
9552036,17.0,60.0,12.0,17.850319,89.13,33.87,E4,2020-06-29 16:35:11.687500032,2.0
9552038,17.0,60.0,12.0,17.164062,89.13,33.87,E4,2020-06-29 16:35:11.750000128,2.0
9552042,17.0,60.0,12.0,17.164062,89.13,33.87,E4,2020-06-29 16:35:11.875000064,2.0
9552124,17.0,60.0,15.0,17.866962,89.28,33.84,E4,2020-06-29 16:35:14.437499904,2.0
9553176,17.0,6.0,60.0,18.439556,89.62,33.89,E4,2020-06-29 16:35:47.312499968,2.0
9553197,17.0,-3.0,70.0,18.590635,89.62,33.89,E4,2020-06-29 16:35:47.968750080,2.0
9554857,17.0,27.0,23.0,17.782461,87.82,33.95,E4,2020-06-29 16:36:39.843749888,2.0
9554977,17.0,-5.0,83.0,17.831114,86.92,33.97,E4,2020-06-29 16:36:43.593750016,2.0
9555720,17.0,13.0,57.0,17.742771,85.77,33.95,E4,2020-06-29 16:37:06.812499968,2.0
9556363,17.0,23.0,81.0,17.502069,84.17,34.03,E4,2020-06-29 16:37:26.906249984,2.0
9557936,17.0,-6.0,64.0,16.969633,81.2,34.09,E4,2020-06-29 16:38:16.062500096,2.0
9563191,17.0,40.0,55.0,16.475426,86.63,34.05,E4,2020-06-29 16:41:00.281250048,2.0
9563234,17.0,17.0,76.0,16.116934,86.68,34.03,E4,2020-06-29 16:41:01.624999936,2.0
9563667,17.0,61.0,41.0,15.553747,86.82,34.0,E4,2020-06-29 16:41:15.156250112,2.0
9563783,17.0,49.0,35.0,16.032591,86.85,34.0,E4,2020-06-29 16:41:18.781250048,2.0
9563785,17.0,43.0,46.0,16.032591,86.85,34.0,E4,2020-06-29 16:41:18.843749888,2.0
9569268,17.0,61.0,-15.0,15.562052,79.35,33.97,E4,2020-06-29 16:44:10.187500032,2.0
9569594,17.0,26.0,25.0,15.425056,79.3,33.99,E4,2020-06-29 16:44:20.375000064,2.0
9569599,17.0,16.0,74.0,15.6696,79.3,33.99,E4,2020-06-29 16:44:20.531249920,2.0
9570488,17.0,68.0,28.0,15.471148,83.23,33.99,E4,2020-06-29 16:44:48.312499968,2.0
9570514,17.0,53.0,31.0,15.291903,83.22,33.95,E4,2020-06-29 16:44:49.124999936,2.0
9576184,17.0,-1.0,55.0,14.723412,78.37,33.97,E4,2020-06-29 16:47:46.312499968,2.0
9583556,17.0,-54.0,31.0,13.096007,92.95,33.91,E4,2020-06-29 16:51:36.687500032,2.0
9583573,17.0,-45.0,21.0,13.394324,92.85,33.93,E4,2020-06-29 16:51:37.218749952,2.0
9583575,17.0,-45.0,23.0,12.985899,92.85,33.93,E4,2020-06-29 16:51:37.281250048,2.0
9593137,17.0,-36.0,85.0,11.597026,83.02,33.81,E4,2020-06-29 16:56:36.093750016,2.0
9599204,17.0,33.0,51.0,11.135238,80.87,34.03,E4,2020-06-29 16:59:45.687500032,2.0
9599207,17.0,33.0,52.0,10.904778,80.87,34.03,E4,2020-06-29 16:59:45.781250048,2.0
9599222,17.0,36.0,49.0,10.839481,80.95,33.97,E4,2020-06-29 16:59:46.249999872,2.0
9603543,17.0,43.0,-25.0,10.491096,91.48,33.91,E4,2020-06-29 17:02:01.281250048,2.0
9604213,17.0,-49.0,14.0,10.616569,90.02,33.89,E4,2020-06-29 17:02:22.218749952,2.0
9605210,17.0,7.0,42.0,10.364344,84.18,33.84,E4,2020-06-29 17:02:53.375000064,2.0
9607002,17.0,-24.0,47.0,10.091178,85.23,33.79,E4,2020-06-29 17:03:49.375000064,2.0
9607823,17.0,-52.0,51.0,9.955463,97.13,33.81,E4,2020-06-29 17:04:15.031249920,2.0
9607898,17.0,-45.0,58.0,9.910652,98.15,33.81,E4,2020-06-29 17:04:17.375000064,2.0
9608346,17.0,-66.0,64.0,9.849196,103.73,33.83,E4,2020-06-29 17:04:31.375000064,2.0
9608380,17.0,-62.0,54.0,9.94138,104.07,33.81,E4,2020-06-29 17:04:32.437499904,2.0
9609853,17.0,-19.0,64.0,9.710525,106.62,33.89,E4,2020-06-29 17:05:18.468750080,2.0
9616813,17.0,-53.0,63.0,8.989011,85.63,33.66,E4,2020-06-29 17:08:55.968750080,2.0
9616824,17.0,5.0,29.0,8.977488,85.6,33.66,E4,2020-06-29 17:08:56.312499968,2.0
9618558,17.0,-19.0,55.0,8.846894,99.97,33.41,E4,2020-06-29 17:09:50.500000000,2.0
9618797,17.0,-33.0,60.0,8.820007,100.93,33.37,E4,2020-06-29 17:09:57.968750080,2.0
9624765,17.0,-70.0,36.0,7.526927,84.23,32.77,E4,2020-06-29 17:13:04.468750080,2.0
9626314,17.0,-19.0,83.0,8.290154,81.63,32.73,E4,2020-06-29 17:13:52.875000064,2.0
9626407,17.0,-60.0,70.0,8.365693,81.43,32.77,E4,2020-06-29 17:13:55.781250048,2.0
9626984,17.0,-100.0,43.0,8.192563,80.75,32.77,E4,2020-06-29 17:14:13.812499968,2.0
9631554,17.0,62.0,14.0,7.401454,98.17,32.77,E4,2020-06-29 17:16:36.624999936,2.0
9632162,17.0,45.0,5.0,7.086493,94.03,32.68,E4,2020-06-29 17:16:55.624999936,2.0
9632167,17.0,44.0,-31.0,7.141548,94.03,32.68,E4,2020-06-29 17:16:55.781250048,2.0
9632168,17.0,47.0,-47.0,7.141548,94.03,32.68,E4,2020-06-29 17:16:55.812499968,2.0
9634528,17.0,51.0,29.0,6.708102,103.17,32.53,E4,2020-06-29 17:18:09.562500096,2.0
9634914,17.0,55.0,-9.0,6.569826,106.02,32.47,E4,2020-06-29 17:18:21.624999936,2.0
9634929,17.0,56.0,-16.0,6.457157,106.27,32.47,E4,2020-06-29 17:18:22.093750016,2.0
9635974,17.0,36.0,45.0,6.619035,109.18,32.37,E4,2020-06-29 17:18:54.750000128,2.0
9636172,17.0,57.0,19.0,6.543496,108.7,32.39,E4,2020-06-29 17:19:00.937499904,2.0
9636427,17.0,51.0,9.0,6.302794,108.93,32.39,E4,2020-06-29 17:19:08.906249984,2.0
9636660,17.0,60.0,-31.0,6.182443,109.05,32.37,E4,2020-06-29 17:19:16.187500032,2.0
9638248,17.0,48.0,38.0,6.306635,101.98,32.27,E4,2020-06-29 17:20:05.812499968,2.0
9639267,17.0,-74.0,41.0,6.109889,92.2,32.27,E4,2020-06-29 17:20:37.656250112,2.0
9642254,17.0,-39.0,56.0,6.252005,88.7,32.47,E4,2020-06-29 17:22:11.000000000,2.0
9642285,17.0,-50.0,38.0,6.257126,88.7,32.47,E4,2020-06-29 17:22:11.968750080,2.0
9642289,17.0,-50.0,38.0,6.26865,88.7,32.47,E4,2020-06-29 17:22:12.093750016,2.0
9642290,17.0,-50.0,37.0,6.26865,88.7,32.47,E4,2020-06-29 17:22:12.124999936,2.0
9642291,17.0,-50.0,36.0,6.26865,88.7,32.47,E4,2020-06-29 17:22:12.156250112,2.0
9642292,17.0,-50.0,37.0,6.26865,88.7,32.47,E4,2020-06-29 17:22:12.187500032,2.0
9642293,17.0,-51.0,41.0,6.26865,88.7,32.47,E4,2020-06-29 17:22:12.218749952,2.0
9642298,17.0,-53.0,51.0,6.257126,88.7,32.47,E4,2020-06-29 17:22:12.375000064,2.0
9642329,17.0,-31.0,55.0,6.26993,88.62,32.49,E4,2020-06-29 17:22:13.343749888,2.0
9642365,17.0,-28.0,57.0,6.252005,88.48,32.47,E4,2020-06-29 17:22:14.468750080,2.0
9642366,17.0,-28.0,57.0,6.250725,88.48,32.47,E4,2020-06-29 17:22:14.500000000,2.0
9643725,17.0,-60.0,51.0,6.213595,80.72,32.45,E4,2020-06-29 17:22:56.968750080,2.0
9643743,17.0,-42.0,75.0,6.212315,80.88,32.45,E4,2020-06-29 17:22:57.531249920,2.0
9643745,17.0,-22.0,56.0,6.212315,80.88,32.45,E4,2020-06-29 17:22:57.593750016,2.0
9643760,17.0,-41.0,35.0,6.2328,81.1,32.45,E4,2020-06-29 17:22:58.062500096,2.0
9643761,17.0,-42.0,40.0,6.2328,81.1,32.45,E4,2020-06-29 17:22:58.093750016,2.0
9644455,17.0,38.0,67.0,5.925521,84.62,32.39,E4,2020-06-29 17:23:19.781250048,2.0
9646355,17.0,-44.0,25.0,5.88071,86.05,32.34,E4,2020-06-29 17:24:19.156250112,2.0
9651285,17.0,60.0,9.0,5.823095,87.57,32.31,E4,2020-06-29 17:26:53.218749952,2.0
9651558,17.0,48.0,32.0,5.757798,87.68,32.33,E4,2020-06-29 17:27:01.750000128,2.0
9652884,17.0,60.0,19.0,6.245604,89.67,32.47,E4,2020-06-29 17:27:43.187500032,2.0
9652902,17.0,58.0,14.0,6.250725,89.67,32.47,E4,2020-06-29 17:27:43.750000128,2.0
9652905,17.0,59.0,11.0,6.250725,89.67,32.47,E4,2020-06-29 17:27:43.843749888,2.0
9652935,17.0,61.0,8.0,6.23152,89.65,32.45,E4,2020-06-29 17:27:44.781250048,2.0
9652938,17.0,60.0,16.0,6.23152,89.65,32.45,E4,2020-06-29 17:27:44.875000064,2.0
9652954,17.0,60.0,15.0,6.30834,89.62,32.45,E4,2020-06-29 17:27:45.375000064,2.0
9652955,17.0,60.0,15.0,6.30834,89.62,32.45,E4,2020-06-29 17:27:45.406249984,2.0
9652956,17.0,60.0,15.0,6.30834,89.62,32.45,E4,2020-06-29 17:27:45.437499904,2.0
9652969,17.0,61.0,9.0,6.488866,89.62,32.45,E4,2020-06-29 17:27:45.843749888,2.0
9652974,17.0,61.0,8.0,6.680491,89.53,32.45,E4,2020-06-29 17:27:46.000000000,2.0
9652982,17.0,61.0,8.0,6.798281,89.53,32.45,E4,2020-06-29 17:27:46.249999872,2.0
9652984,17.0,61.0,9.0,6.798281,89.53,32.45,E4,2020-06-29 17:27:46.312499968,2.0
9653042,17.0,61.0,10.0,6.985209,89.43,32.45,E4,2020-06-29 17:27:48.124999936,2.0
9653095,17.0,61.0,10.0,7.727938,89.42,32.45,E4,2020-06-29 17:27:49.781250048,2.0
9653348,17.0,61.0,10.0,9.147772,90.43,32.49,E4,2020-06-29 17:27:57.687500032,2.0
9653357,17.0,61.0,9.0,9.161855,90.43,32.49,E4,2020-06-29 17:27:57.968750080,2.0
9653377,17.0,61.0,9.0,8.999253,90.58,32.47,E4,2020-06-29 17:27:58.593750016,2.0
9653713,17.0,61.0,8.0,10.229454,91.88,32.47,E4,2020-06-29 17:28:09.093750016,2.0
9653716,17.0,60.0,8.0,10.229454,91.88,32.47,E4,2020-06-29 17:28:09.187500032,2.0
9653720,17.0,61.0,6.0,10.303713,91.88,32.47,E4,2020-06-29 17:28:09.312499968,2.0
9653729,17.0,60.0,8.0,10.454792,91.88,32.47,E4,2020-06-29 17:28:09.593750016,2.0
9653732,17.0,60.0,4.0,10.454792,91.88,32.47,E4,2020-06-29 17:28:09.687500032,2.0
9653739,17.0,61.0,6.0,10.615288,91.88,32.47,E4,2020-06-29 17:28:09.906249984,2.0
9653743,17.0,60.0,6.0,10.594803,92.03,32.45,E4,2020-06-29 17:28:10.031249920,2.0
9653746,17.0,61.0,5.0,10.594803,92.03,32.45,E4,2020-06-29 17:28:10.124999936,2.0
9653747,17.0,61.0,6.0,10.594803,92.03,32.45,E4,2020-06-29 17:28:10.156250112,2.0
9653749,17.0,61.0,6.0,10.594803,92.03,32.45,E4,2020-06-29 17:28:10.218749952,2.0
9653750,17.0,61.0,6.0,10.496217,92.03,32.45,E4,2020-06-29 17:28:10.249999872,2.0
9653751,17.0,61.0,5.0,10.496217,92.03,32.45,E4,2020-06-29 17:28:10.281250048,2.0
9653752,17.0,61.0,6.0,10.496217,92.03,32.45,E4,2020-06-29 17:28:10.312499968,2.0
9653754,17.0,61.0,6.0,10.496217,92.03,32.45,E4,2020-06-29 17:28:10.375000064,2.0
9653757,17.0,61.0,5.0,10.496217,92.03,32.45,E4,2020-06-29 17:28:10.468750080,2.0
9653758,17.0,61.0,6.0,10.434761,92.03,32.45,E4,2020-06-29 17:28:10.500000000,2.0
9653759,17.0,61.0,6.0,10.434761,92.03,32.45,E4,2020-06-29 17:28:10.531249920,2.0
9653760,17.0,61.0,5.0,10.434761,92.03,32.45,E4,2020-06-29 17:28:10.562500096,2.0
9653761,17.0,61.0,6.0,10.434761,92.03,32.45,E4,2020-06-29 17:28:10.593750016,2.0
9653762,17.0,61.0,6.0,10.434761,92.03,32.45,E4,2020-06-29 17:28:10.624999936,2.0
9653764,17.0,61.0,6.0,10.434761,92.03,32.45,E4,2020-06-29 17:28:10.687500032,2.0
9653765,17.0,61.0,7.0,10.434761,92.03,32.45,E4,2020-06-29 17:28:10.718749952,2.0
9653766,17.0,61.0,7.0,10.592242,92.03,32.45,E4,2020-06-29 17:28:10.750000128,2.0
9653767,17.0,61.0,7.0,10.592242,92.03,32.45,E4,2020-06-29 17:28:10.781250048,2.0
9653768,17.0,61.0,6.0,10.592242,92.03,32.45,E4,2020-06-29 17:28:10.812499968,2.0
9653769,17.0,61.0,6.0,10.592242,92.03,32.45,E4,2020-06-29 17:28:10.843749888,2.0
9653772,17.0,61.0,6.0,10.592242,92.03,32.45,E4,2020-06-29 17:28:10.937499904,2.0
9653773,17.0,61.0,6.0,10.592242,92.03,32.45,E4,2020-06-29 17:28:10.968750080,2.0
9653774,17.0,61.0,7.0,10.797094,92.13,32.45,E4,2020-06-29 17:28:11.000000000,2.0
9653775,17.0,61.0,6.0,10.797094,92.13,32.45,E4,2020-06-29 17:28:11.031249920,2.0
9653780,17.0,61.0,5.0,10.797094,92.13,32.45,E4,2020-06-29 17:28:11.187500032,2.0
9653912,17.0,63.0,14.0,11.011045,92.23,32.45,E4,2020-06-29 17:28:15.312499968,2.0
9654026,17.0,41.0,38.0,10.710168,92.05,32.47,E4,2020-06-29 17:28:18.875000064,2.0
9654053,17.0,49.0,16.0,11.200534,92.0,32.45,E4,2020-06-29 17:28:19.718749952,2.0
9654088,17.0,51.0,34.0,10.820276,91.98,32.43,E4,2020-06-29 17:28:20.812499968,2.0
9654372,17.0,48.0,-3.0,12.008011,92.58,32.47,E4,2020-06-29 17:28:29.687500032,2.0
9654410,17.0,35.0,63.0,11.670004,92.9,32.47,E4,2020-06-29 17:28:30.875000064,2.0
9654648,17.0,60.0,12.0,12.421557,95.25,32.45,E4,2020-06-29 17:28:38.312499968,2.0
9654649,17.0,60.0,14.0,12.421557,95.25,32.45,E4,2020-06-29 17:28:38.343749888,2.0
9654658,17.0,60.0,13.0,12.559833,95.25,32.45,E4,2020-06-29 17:28:38.624999936,2.0
9654666,17.0,60.0,11.0,12.890756,95.25,32.45,E4,2020-06-29 17:28:38.875000064,2.0
9654667,17.0,60.0,10.0,12.890756,95.25,32.45,E4,2020-06-29 17:28:38.906249984,2.0
9654690,17.0,60.0,10.0,13.145941,95.5,32.47,E4,2020-06-29 17:28:39.624999936,2.0
9654691,17.0,60.0,10.0,13.145941,95.5,32.47,E4,2020-06-29 17:28:39.656250112,2.0
9654692,17.0,60.0,10.0,13.145941,95.5,32.47,E4,2020-06-29 17:28:39.687500032,2.0
9654698,17.0,60.0,10.0,13.10497,95.5,32.47,E4,2020-06-29 17:28:39.875000064,2.0
9654702,17.0,60.0,10.0,12.997422,95.7,32.45,E4,2020-06-29 17:28:40.000000000,2.0
9654703,17.0,60.0,10.0,12.997422,95.7,32.45,E4,2020-06-29 17:28:40.031249920,2.0
9654716,17.0,60.0,11.0,13.011506,95.7,32.45,E4,2020-06-29 17:28:40.437499904,2.0
9654717,17.0,60.0,12.0,13.011506,95.7,32.45,E4,2020-06-29 17:28:40.468750080,2.0
9654719,17.0,60.0,14.0,13.250928,95.7,32.45,E4,2020-06-29 17:28:40.531249920,2.0
9654721,17.0,59.0,16.0,13.250928,95.7,32.45,E4,2020-06-29 17:28:40.593750016,2.0
9654726,17.0,60.0,12.0,13.41609,95.7,32.45,E4,2020-06-29 17:28:40.750000128,2.0
9654809,17.0,58.0,19.0,14.041633,96.13,32.43,E4,2020-06-29 17:28:43.343749888,2.0
9654810,17.0,59.0,18.0,14.041633,96.13,32.43,E4,2020-06-29 17:28:43.375000064,2.0
9654811,17.0,58.0,20.0,14.041633,96.13,32.43,E4,2020-06-29 17:28:43.406249984,2.0
9654812,17.0,59.0,20.0,14.041633,96.13,32.43,E4,2020-06-29 17:28:43.437499904,2.0
9654827,17.0,60.0,12.0,13.818855,96.13,32.43,E4,2020-06-29 17:28:43.906249984,2.0
9654831,17.0,60.0,13.0,13.725391,96.32,32.45,E4,2020-06-29 17:28:44.031249920,2.0
9654832,17.0,59.0,15.0,13.725391,96.32,32.45,E4,2020-06-29 17:28:44.062500096,2.0
9654837,17.0,60.0,12.0,13.725391,96.32,32.45,E4,2020-06-29 17:28:44.218749952,2.0
9654844,17.0,60.0,13.0,13.649852,96.32,32.45,E4,2020-06-29 17:28:44.437499904,2.0
9654845,17.0,60.0,13.0,13.649852,96.32,32.45,E4,2020-06-29 17:28:44.468750080,2.0
9654847,17.0,60.0,13.0,13.616563,96.32,32.45,E4,2020-06-29 17:28:44.531249920,2.0
9654860,17.0,59.0,20.0,13.598639,96.32,32.45,E4,2020-06-29 17:28:44.937499904,2.0
9654861,17.0,59.0,19.0,13.598639,96.32,32.45,E4,2020-06-29 17:28:44.968750080,2.0
9654870,17.0,59.0,17.0,13.702345,96.52,32.47,E4,2020-06-29 17:28:45.249999872,2.0
9654872,17.0,60.0,16.0,13.702345,96.52,32.47,E4,2020-06-29 17:28:45.312499968,2.0
9655000,17.0,60.0,12.0,13.607601,97.45,32.43,E4,2020-06-29 17:28:49.312499968,2.0
9655008,17.0,59.0,21.0,13.534622,97.45,32.43,E4,2020-06-29 17:28:49.562500096,2.0
9655027,17.0,60.0,17.0,13.483409,97.6,32.43,E4,2020-06-29 17:28:50.156250112,2.0
9655028,17.0,60.0,15.0,13.483409,97.6,32.43,E4,2020-06-29 17:28:50.187500032,2.0
9655155,17.0,42.0,32.0,12.787449,98.0,32.41,E4,2020-06-29 17:28:54.156250112,2.0
9655321,17.0,50.0,62.0,13.959109,98.13,32.43,E4,2020-06-29 17:28:59.343749888,2.0
9655404,17.0,47.0,63.0,14.377723,98.17,32.41,E4,2020-06-29 17:29:01.937499904,2.0
9655948,17.0,48.0,66.0,14.312426,97.82,32.43,E4,2020-06-29 17:29:18.937499904,2.0
9656133,17.0,60.0,38.0,15.154151,98.27,32.49,E4,2020-06-29 17:29:24.718749952,2.0
9656317,17.0,55.0,18.0,15.333398,98.03,32.49,E4,2020-06-29 17:29:30.468750080,2.0
9656358,17.0,58.0,13.0,15.824519,97.98,32.5,E4,2020-06-29 17:29:31.750000128,2.0
9656382,17.0,60.0,15.0,15.961514,97.92,32.47,E4,2020-06-29 17:29:32.500000000,2.0
9656396,17.0,58.0,18.0,16.001205,97.92,32.47,E4,2020-06-29 17:29:32.937499904,2.0
9656401,17.0,59.0,17.0,16.201593,97.83,32.49,E4,2020-06-29 17:29:33.093750016,2.0
9656404,17.0,60.0,17.0,16.201593,97.83,32.49,E4,2020-06-29 17:29:33.187500032,2.0
9656406,17.0,59.0,18.0,16.315544,97.83,32.49,E4,2020-06-29 17:29:33.249999872,2.0
9656410,17.0,58.0,16.0,16.315544,97.83,32.49,E4,2020-06-29 17:29:33.375000064,2.0
9656411,17.0,57.0,15.0,16.315544,97.83,32.49,E4,2020-06-29 17:29:33.406249984,2.0
9656413,17.0,60.0,11.0,16.315544,97.83,32.49,E4,2020-06-29 17:29:33.468750080,2.0
9656425,17.0,56.0,14.0,16.490948,97.83,32.49,E4,2020-06-29 17:29:33.843749888,2.0
9656427,17.0,59.0,14.0,16.490948,97.83,32.49,E4,2020-06-29 17:29:33.906249984,2.0
9656429,17.0,62.0,12.0,16.490948,97.83,32.49,E4,2020-06-29 17:29:33.968750080,2.0
9656436,17.0,60.0,6.0,16.704605,97.73,32.49,E4,2020-06-29 17:29:34.187500032,2.0
9656447,17.0,61.0,2.0,16.672596,97.73,32.49,E4,2020-06-29 17:29:34.531249920,2.0
9656471,17.0,59.0,8.0,16.671316,97.6,32.5,E4,2020-06-29 17:29:35.281250048,2.0
9656499,17.0,58.0,19.0,16.513836,97.47,32.47,E4,2020-06-29 17:29:36.156250112,2.0
9656501,17.0,59.0,16.0,16.513836,97.47,32.47,E4,2020-06-29 17:29:36.218749952,2.0
9656503,17.0,57.0,19.0,16.431894,97.47,32.47,E4,2020-06-29 17:29:36.281250048,2.0
9656510,17.0,60.0,14.0,16.41013,97.47,32.47,E4,2020-06-29 17:29:36.500000000,2.0
9656514,17.0,61.0,15.0,16.41013,97.47,32.47,E4,2020-06-29 17:29:36.624999936,2.0
9656530,17.0,62.0,13.0,16.621384,97.28,32.5,E4,2020-06-29 17:29:37.124999936,2.0
9656534,17.0,61.0,13.0,16.734053,97.28,32.5,E4,2020-06-29 17:29:37.249999872,2.0
9656637,17.0,60.0,10.0,17.337536,96.7,32.5,E4,2020-06-29 17:29:40.468750080,2.0
9656639,17.0,61.0,12.0,17.322172,96.7,32.5,E4,2020-06-29 17:29:40.531249920,2.0
9656640,17.0,60.0,12.0,17.322172,96.7,32.5,E4,2020-06-29 17:29:40.562500096,2.0
9656642,17.0,60.0,11.0,17.322172,96.7,32.5,E4,2020-06-29 17:29:40.624999936,2.0
9656643,17.0,61.0,11.0,17.322172,96.7,32.5,E4,2020-06-29 17:29:40.656250112,2.0
9656644,17.0,61.0,12.0,17.322172,96.7,32.5,E4,2020-06-29 17:29:40.687500032,2.0
9656650,17.0,61.0,13.0,17.315771,96.7,32.5,E4,2020-06-29 17:29:40.875000064,2.0
9656651,17.0,61.0,11.0,17.315771,96.7,32.5,E4,2020-06-29 17:29:40.906249984,2.0
9656652,17.0,61.0,12.0,17.315771,96.7,32.5,E4,2020-06-29 17:29:40.937499904,2.0
9656655,17.0,60.0,14.0,17.285042,96.57,32.5,E4,2020-06-29 17:29:41.031249920,2.0
9656656,17.0,60.0,13.0,17.285042,96.57,32.5,E4,2020-06-29 17:29:41.062500096,2.0
9656657,17.0,60.0,13.0,17.285042,96.57,32.5,E4,2020-06-29 17:29:41.093750016,2.0
9656658,17.0,60.0,13.0,17.285042,96.57,32.5,E4,2020-06-29 17:29:41.124999936,2.0
9656659,17.0,60.0,13.0,17.285042,96.57,32.5,E4,2020-06-29 17:29:41.156250112,2.0
9656660,17.0,60.0,13.0,17.285042,96.57,32.5,E4,2020-06-29 17:29:41.187500032,2.0
9656661,17.0,60.0,13.0,17.285042,96.57,32.5,E4,2020-06-29 17:29:41.218749952,2.0
9656664,17.0,60.0,12.0,17.253035,96.57,32.5,E4,2020-06-29 17:29:41.312499968,2.0
9656667,17.0,59.0,12.0,17.253035,96.57,32.5,E4,2020-06-29 17:29:41.406249984,2.0
9656668,17.0,60.0,12.0,17.253035,96.57,32.5,E4,2020-06-29 17:29:41.437499904,2.0
9656669,17.0,60.0,12.0,17.253035,96.57,32.5,E4,2020-06-29 17:29:41.468750080,2.0
9656670,17.0,61.0,12.0,17.199261,96.57,32.5,E4,2020-06-29 17:29:41.500000000,2.0
9656671,17.0,61.0,12.0,17.199261,96.57,32.5,E4,2020-06-29 17:29:41.531249920,2.0
9656673,17.0,60.0,12.0,17.199261,96.57,32.5,E4,2020-06-29 17:29:41.593750016,2.0
9656678,17.0,60.0,12.0,17.174934,96.57,32.5,E4,2020-06-29 17:29:41.750000128,2.0
